--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-103524_23939구버2825.jpg	637버2820                 	0.2832
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-103526_239버2825.jpg	239버2825                 	0.9469
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-103529_239구버2825.jpg	239버2825                 	0.7857
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-103531_23구버2825.jpg	239버2825                 	0.6454
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-103534_239우버2825.jpg	239버2825                 	0.6779
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-103536_23구9버2825.jpg	239버2825                 	0.8186
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-103538_2399구버2825.jpg	239버2825                 	0.4883
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-103550_23버2825.jpg	239버2825                 	0.8644
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-103559_2399버2825.jpg	239버2825                 	0.6848
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-103602_31하4913.jpg	31어4971                  	0.2269
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-103604_31허4913.jpg	31어4913                  	0.7132
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-103640_104913.jpg	184913                   	0.6843
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-103648_37부8980.jpg	37부8980                  	0.8417
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-103648_514913.jpg	184913                   	0.8581
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-104007_3155어4867.jpg	315어4867                 	0.6223
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-104012_3135어4867.jpg	315어4867                 	0.3660
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-104014_31어4867.jpg	315어4867                 	0.9079
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-104016_315어4867.jpg	315어4867                 	0.6625
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-104026_315머4867.jpg	315어4867                 	0.6529
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-104047_315567.jpg	315어4867                 	0.4605
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-104049_35어4867.jpg	315어4867                 	0.1789
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-104057_3135머4867.jpg	315어4867                 	0.6723
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-104059_35머4867.jpg	15어4867                  	0.6480
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-104109_315머어4867.jpg	3154867                  	0.2355
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-104232_30노2676.jpg	30노2676                  	0.4567
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-104248_20서3311.jpg	20서3311                  	0.1239
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-104250_20저3311.jpg	20저3311                  	0.3545
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-104308_202저3311.jpg	20저3311                  	0.3930
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-104329_47조6545.jpg	47조6545                  	0.9876
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-104340_27조6545.jpg	47조6545                  	0.9154
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-104431_22어0572.jpg	22어0572                  	0.9464
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-104517_48우4955.jpg	48루4955                  	0.3020
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-104524_48무4955.jpg	48루4955                  	0.4989
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-104529_48우두4955.jpg	8루4955                   	0.4675
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-104559_72더2330.jpg	72다2330                  	0.4591
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-104745_25고7053.jpg	258저7053                 	0.7694
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-104747_258고7053.jpg	258저7053                 	0.5391
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-104754_2585고7053.jpg	258저7053                 	0.3727
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-104808_2587053.jpg	258저7053                 	0.9900
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-105245_30바80258.jpg	30바8258                  	0.5110
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-110911_3999라6110.jpg	399라6110                 	0.9838
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-110913_399라6110.jpg	399더6110                 	0.8396
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-110915_3999러6110.jpg	399더6110                 	0.9178
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-110927_39구9라6110.jpg	399러6110                 	0.6422
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-110929_399러6110.jpg	399더6110                 	0.8493
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-110939_39우99라6110.jpg	399라6110                 	0.5775
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-111230_36마7413.jpg	36머7413                  	0.9046
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-111240_72무9947.jpg	729947                   	0.5387
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-111242_72우무9947.jpg	72부9947                  	0.7279
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-111245_72우9947.jpg	72부9947                  	0.2631
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-111254_7299947.jpg	729947                   	0.6283
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-111304_729우9947.jpg	729947                   	0.9206
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-111326_162모2487.jpg	186모2487                 	0.7374
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-111329_186모2487.jpg	186모2487                 	0.9336
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-111331_1062오2487.jpg	186모2487                 	0.3541
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-111336_16모2487.jpg	186모2487                 	0.4999
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-111341_71나5823.jpg	71나58232                 	0.8959
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-111341_1862모2487.jpg	186보2487                 	0.7520
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-111437_01라5671.jpg	01라5671                  	0.9378
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-111439_01러5671.jpg	01라5671                  	0.9375
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-111442_01라러5671.jpg	01라5671                  	0.3642
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-111605_25고8380.jpg	25저8380                  	0.7674
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-111622_252고8380.jpg	50380                    	0.5164
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-111653_30바5622.jpg	30어5622                  	0.8903
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-111655_3바5622.jpg	30어5622                  	0.5282
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-111728_30바5627.jpg	030어56272                	0.3598
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-112037_57나4751.jpg	57나475                   	0.6923
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-112425_58409.jpg	                         	0.9993
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-112608_67두0954.jpg	67두0954                  	0.7475
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-112618_67우두0954.jpg	67두0954                  	0.5605
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-112629_67무0954.jpg	67두0954                  	0.4307
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-112641_67두0953.jpg	67두0954                  	0.9974
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-112937_159호8625.jpg	159호8625                 	0.5278
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-112939_159오8625.jpg	159호8625                 	0.9671
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-112946_15호8625.jpg	159호8625                 	0.6553
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-112949_159모8625.jpg	159호8625                 	0.3022
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-112951_15오8625.jpg	159호8625                 	0.9859
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-113000_15거9오8625.jpg	159호8625                 	0.8911
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-113017_15구오8625.jpg	159호8625                 	0.9872
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-113226_29구4016.jpg	29루4016                  	0.8555
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-113228_29루4016.jpg	29루4016                  	0.7272
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-113259_29부4016.jpg	29루4016                  	0.4169
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-113310_49고8730.jpg	49라8730                  	0.4361
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-113511_39주4324.jpg	39주4324                  	0.5092
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-113555_17오7973.jpg	17오7970                  	0.6693
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-113557_17오7970.jpg	17오7970                  	0.5843
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-113602_48하8257.jpg	48어8257                  	0.7368
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-113628_48아8257.jpg	48어8257                  	0.9885
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-113759_17272허2302.jpg	172하2302                 	0.4058
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-113801_172허2302.jpg	172허2302                 	0.4211
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-113804_17오허2302.jpg	172버2302                 	0.5805
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-113806_172모허2302.jpg	1722302                  	0.4383
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-113808_17허2302.jpg	172하2302                 	0.2675
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-113811_172하2302.jpg	1722302                  	0.6247
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-113813_172허하2302.jpg	1722302                  	0.9173
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-113815_17오하2302.jpg	172허2302                 	0.3985
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-113818_17오2하2302.jpg	172하2302                 	0.4681
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-113822_17오2허2302.jpg	172버2302                 	0.7408
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-113825_17모2아2302.jpg	172하2302                 	0.4592
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-114318_11주3712.jpg	11주3712                  	0.6068
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-114322_1주3712.jpg	11주3712                  	0.9905
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-114325_191우3712.jpg	11주3712                  	0.8255
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-114412_2466어5662.jpg	246어5662                 	0.9120
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-114418_246어5662.jpg	246머5662                 	0.3548
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-114420_246머어5662.jpg	246어5662                 	0.7012
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-114430_24646어5662.jpg	246하5662                 	0.7345
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-114437_246머5662.jpg	246서5662                 	0.7456
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-114606_3가4073.jpg	303가4073                 	0.5632
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-114622_303가4073.jpg	303저4073                 	0.7780
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-114749_69마3371.jpg	69마3371                  	0.4910
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-114814_912733371.jpg	93371                    	0.6081
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-114823_972마3371.jpg	93371                    	0.7449
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-114828_69아3371.jpg	69러3371                  	0.3107
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-114830_06소1715.jpg	961715                   	0.1855
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-114949_50루9043.jpg	50루9043                  	0.4806
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-114952_50루9033.jpg	50루9043                  	0.8211
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-115004_50무루9043.jpg	50루9043                  	0.4855
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-115016_50무9043.jpg	30루9043                  	0.4734
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-115021_50부루9043.jpg	50루9043                  	0.8677
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-115432_71나5710.jpg	71나5710                  	0.7027
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-120154_327고3063.jpg	327고3063                 	0.9662
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-120206_3237고3063.jpg	327고3063                 	0.7321
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-120213_32구고3063.jpg	327고3063                 	0.8170
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-120455_64노7572.jpg	64노7572                  	0.6237
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-120459_1022오4745.jpg	102오4745                 	0.4319
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-120502_102오4745.jpg	102오4745                 	0.8666
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-120502_646노7572.jpg	64노7572                  	0.8920
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-120504_42노7572.jpg	4노7572                   	0.5039
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-120507_12오4745.jpg	102오4745                 	0.8297
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-120511_10오4745.jpg	102오4745                 	0.9407
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-120535_1600루9211.jpg	160루9211                 	0.5117
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-120538_160루9211.jpg	160루9211                 	0.6523
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-120540_160다루9211.jpg	160루9211                 	0.9970
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-120540_575572.jpg	7572                     	0.6659
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-120543_160무9211.jpg	160루9211                 	0.5581
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-120545_16다0루9211.jpg	160루9211                 	0.6525
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-120548_16다0무9211.jpg	160루9211                 	0.9061
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-120550_16다루9211.jpg	160루9211                 	0.8878
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-120552_16다부9211.jpg	160루9211                 	0.5844
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-120552_30바5331.jpg	030어5331                 	0.8140
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-120557_3바5331.jpg	30어5331                  	0.4758
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-120602_3마5331.jpg	30바5331                  	0.5474
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-120607_3바5333.jpg	30어5331                  	0.9064
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-120617_1600부9211.jpg	160루9211                 	0.5444
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-120624_3바531.jpg	30어5331                  	0.7121
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-120629_3바533.jpg	030어5331                 	0.7604
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-120634_30바533.jpg	030어5331                 	0.4564
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-120824_82노5836.jpg	82노5836                  	0.9990
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-120826_2노5836.jpg	82노5836                  	0.9638
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-121217_39더0478.jpg	399더0478                 	0.1188
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-121228_293도7155.jpg	293도7155                 	0.7739
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-121322_26나6556.jpg	26나6556                  	0.4492
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-121341_04모7077.jpg	04모7077                  	0.5674
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-121356_13어4138.jpg	13어4138                  	0.6547
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-121425_15어1793.jpg	157버1793                 	0.2776
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-121430_157머1793.jpg	157어1793                 	0.4395
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-121432_15거머1793.jpg	1571793                  	0.5138
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-121435_157어1793.jpg	157하1793                 	0.8805
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-121439_15머어1793.jpg	157어1793                 	0.3151
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-121444_157머어1793.jpg	1571793                  	0.7399
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-121453_15머1793.jpg	157어1793                 	0.8358
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-121456_15구7머1793.jpg	157버1793                 	0.4944
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-121458_15757어1793.jpg	1571793                  	0.9332
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-121521_54오7695.jpg	54도7695                  	0.5551
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-122010_15모8625.jpg	159호8625                 	0.5476
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-122012_15구모8625.jpg	159호8625                 	0.5597
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-122103_59모0111.jpg	49모0111                  	0.5066
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-122105_49모0111.jpg	49모0111                  	0.5013
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-122713_259누5062.jpg	259누5062                 	0.9081
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-122716_25누5062.jpg	259누5062                 	0.9808
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-122723_25누5067.jpg	259노5062                 	0.5763
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-122739_2599누5062.jpg	259누5062                 	0.9779
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-122749_75누5067.jpg	25노5067                  	0.3867
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-123325_51더5253.jpg	51너525                   	0.8639
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-123426_30바3825.jpg	30바3825                  	0.5137
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-123437_3바3825.jpg	30어3825                  	0.6503
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-123442_33025.jpg	30어3025                  	0.9262
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-123505_16나3305.jpg	16나3305                  	0.3360
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-124034_68노6878.jpg	68노6878                  	0.4980
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-124043_13누0320.jpg	13누0320                  	0.9805
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-124058_3누0320.jpg	13누0320                  	0.9599
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-124105_06로1395.jpg	06모1395                  	0.5005
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-124113_06모1395.jpg	06보1395                  	0.5527
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-124118_73누0320.jpg	130320                   	0.1460
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-124252_50수4046.jpg	50주4046                  	0.4241
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-124310_323더1516.jpg	323더1516                 	0.6398
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-124313_3더1516.jpg	323더1516                 	0.9998
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-124531_74서사8906.jpg	14서8906                  	0.7127
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-124533_74서8906.jpg	74서8906                  	0.9743
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-130024_34루0958.jpg	34루0958                  	0.8807
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-130047_34무0958.jpg	34루0958                  	0.9149
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-130054_91어0707.jpg	91어0707                  	0.5502
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-130106_510707.jpg	91어0707                  	0.4980
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-130111_51버0707.jpg	91어0707                  	0.9770
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-130114_71어0707.jpg	91어0707                  	0.9126
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-130117_81007.jpg	91버007                   	0.0233
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-130119_310707.jpg	91어0707                  	0.8367
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-130122_2부7023.jpg	82누7023                  	0.5258
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-130122_91머0707.jpg	910707                   	0.9670
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-130125_82누7023.jpg	82노7023                  	0.8063
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-130127_87누7053.jpg	02누7021                  	0.9263
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-130130_82누7053.jpg	82누7023                  	0.2394
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-130130_91머어0707.jpg	91어0707                  	0.8566
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-130135_82누7073.jpg	02노023                   	0.2581
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-130144_52부누7023.jpg	2노7023                   	0.2798
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-130706_10거1755.jpg	10거1755                  	0.8484
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-130803_41루3364.jpg	41루33642                 	0.3058
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-130812_41무3364.jpg	41루3364                  	0.3769
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-130817_41부3364.jpg	41루3364                  	0.9496
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-130857_92소8998.jpg	92소8998                  	0.6700
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-130932_21보2359.jpg	61모2359                  	0.7120
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-131021_30바5148.jpg	30어5148                  	0.8473
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-131032_3바5148.jpg	30바5148                  	0.3637
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-131044_303바5148.jpg	30어5148                  	0.9065
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-131220_16마7625.jpg	16머7625                  	0.3661
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-131222_6자7625.jpg	16머7625                  	0.5221
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-131238_16아7625.jpg	16머7625                  	0.5029
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-132618_229머4334.jpg	229머4834                 	0.5452
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-132620_29머4834.jpg	229머4834                 	0.3958
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-132623_229머4834.jpg	229머4834                 	0.7203
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-132625_229머어4834.jpg	229어4834                 	0.7841
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-132630_22우9어4834.jpg	29어4834                  	0.5930
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-132632_22어4834.jpg	229머4834                 	0.6234
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-132639_22누머4834.jpg	229어4834                 	0.6799
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-132641_29머어4834.jpg	229머4834                 	0.7018
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-132644_229머4833.jpg	229어4834                 	0.5218
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-133500_30바2250.jpg	30바2250                  	0.7067
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-133503_3바2250.jpg	3302250                  	0.4030
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-133526_20보7264.jpg	20보7264                  	0.5972
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-133534_20보7261.jpg	20모7264                  	0.3849
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-133536_33831.jpg	어너                       	0.1166
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-133538_010다791.jpg	0                        	0.0679
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-133553_51누6748.jpg	51누6748                  	0.9296
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-133558_51부6748.jpg	51노6748                  	0.5398
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-133626_136743.jpg	노740                     	0.3106
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-133820_50수4031.jpg	530구4041                 	0.1167
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-134718_18구7076.jpg	18구7076                  	0.5147
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-134822_61도6960.jpg	61도6960                  	0.4355
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-140235_30바7783.jpg	307783                   	0.4991
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-140235_67마8688.jpg	67마8688                  	0.4983
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-140237_3바7783.jpg	30바7783                  	0.7275
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-140255_67아8688.jpg	67마8688                  	0.8871
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-140257_57마8688.jpg	67마8688                  	0.9870
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-140307_57노0850.jpg	57노0850                  	0.8965
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-140337_30바3205.jpg	30바3200                  	0.3954
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-140339_30바3200.jpg	030어3200                 	0.7136
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-140344_3바3200.jpg	30어3200                  	0.6263
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-140418_33200.jpg	030어3200                 	0.9476
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-140705_1469우2986.jpg	146누2986                 	0.4810
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-140708_169우2986.jpg	146우2986                 	0.9874
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-140717_146우2986.jpg	146우2986                 	0.6352
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-140722_969우2986.jpg	146우2986                 	0.7493
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-140727_46우2986.jpg	46우2986                  	0.6645
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-140744_69우9625.jpg	69우9625                  	0.4087
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-140753_79보8051.jpg	19모0051                  	0.7727
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-140955_54노3211.jpg	54노3211                  	0.8120
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-141012_56노3211.jpg	54노3211                  	0.9656
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-141017_54노323.jpg	54노3211                  	0.8012
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-141020_242노3211.jpg	4노3211                   	0.9642
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-141028_54노3231.jpg	54노3211                  	0.8140
C:\Users\goback\Downloads\lpr\0912\one_line\20220831-141030_54노321.jpg	54노321                   	0.3936
